return_id,entity_id,tax_year,submission_date,filing_status,preparation_method,total_revenue,total_expenses,taxable_profit,tax_liability,tax_credits_claimed,final_tax_due,paid_status
TR-8089B157,GR0000000065,2023,2024-06-14,On-time,Agent-prepared,30618.0,28907.0,1711.0,433.19,43.02,390.17,Paid
TR-FE0891B0,GR0000000065,2024,2025-06-18,On-time,Agent-prepared,33392.0,31722.4,1669.6,422.71,40.65,382.05,Paid
TR-7461CEBB,GR0000000066,2022,2023-06-10,On-time,Self-prepared,6998237.0,6334191.0,664046.0,136570.83,20600.49,115970.34,Paid
TR-C12B9DE5,GR0000000066,2023,2024-08-17,Extended,Agent-prepared,6368671.0,5929851.0,438820.0,90249.79,13075.02,77174.77,Paid
TR-05CCC603,GR0000000066,2024,2025-06-14,On-time,Agent-prepared,5239752.0,4641089.0,598663.0,123123.85,17780.67,105343.18,Paid
TR-AA2AC14D,GR0000000067,2022,2023-06-18,On-time,Agent-prepared,10555850.0,7648084.0,2907766.0,657107.14,37985.52,619121.62,Paid
TR-F905A12E,GR0000000067,2023,2024-06-18,On-time,Self-prepared,9003199.0,7103620.0,1899579.0,429273.51,25739.19,403534.33,Paid
TR-9C52C12D,GR0000000067,2024,2025-06-19,On-time,Agent-prepared,6151420.0,4700999.0,1450421.0,327771.21,23409.22,304362.0,Paid
TR-45D063B3,GR0000000068,2022,2023-08-09,Late,Self-prepared,150843.92,146318.6,4525.32,1264.07,99.58,1164.49,Paid
TR-F2A051E4,GR0000000068,2023,2024-06-28,On-time,Agent-prepared,134003.45,129983.34,4020.1,1122.95,97.23,1025.72,Paid
TR-3204DA17,GR0000000068,2024,2025-06-29,On-time,Agent-prepared,52310.4,50741.09,1569.31,438.36,38.35,400.01,Paid
TR-96E06A26,GR0000000069,2022,2023-06-25,On-time,Agent-prepared,263409.0,247535.0,15874.0,4361.21,433.43,3927.78,Paid
TR-6E6981AA,GR0000000069,2023,2024-06-23,On-time,Agent-prepared,682696.0,640203.0,42493.0,11674.5,1022.24,10652.26,Partial
TR-665B3F9E,GR0000000069,2024,2025-06-22,On-time,Agent-prepared,634400.0,582504.0,51896.0,14257.87,1340.63,12917.24,Partial
TR-EAF0579A,GR0000000070,2022,2023-06-22,On-time,Self-prepared,4657775.0,4200020.0,457755.0,124867.11,16043.5,108823.61,Paid
TR-CF61D870,GR0000000070,2023,2024-06-18,On-time,Agent-prepared,7197302.0,6571508.0,625794.0,170705.05,18693.44,152011.61,Paid
TR-C9461DC2,GR0000000070,2024,2025-06-22,On-time,Agent-prepared,7402235.0,6783979.0,618256.0,168648.82,21339.44,147309.39,Paid
TR-D87C6F76,GR0000000071,2024,2025-06-17,On-time,Agent-prepared,294657.0,261488.0,33169.0,8156.27,827.55,7328.71,Paid
TR-A3F8415A,GR0000000072,2022,2023-06-25,On-time,Self-prepared,2727045.0,2494704.0,232341.0,52479.82,5276.55,47203.27,Paid
TR-1386159F,GR0000000072,2023,2024-06-13,On-time,Agent-prepared,3786111.0,3448355.0,337756.0,76290.34,8188.38,68101.96,Paid
TR-AAF1207E,GR0000000072,2024,2025-06-20,On-time,Agent-prepared,4122184.0,3723660.0,398524.0,90016.26,11025.93,78990.34,Paid
TR-F4877066,GR0000000073,2022,2023-06-10,On-time,Agent-prepared,920338.0,860013.0,60325.0,14621.89,1331.3,13290.59,Paid
TR-9CC6A264,GR0000000073,2023,2024-06-14,On-time,Agent-prepared,1536688.0,1419575.0,117113.0,28386.46,2464.59,25921.88,Paid
TR-295D22C8,GR0000000073,2024,2025-06-24,On-time,Agent-prepared,1653440.0,1566417.0,87023.0,21093.09,2083.18,19009.91,Paid
TR-8845261E,GR0000000074,2022,2023-06-10,On-time,Agent-prepared,129727.0,112062.0,17665.0,5101.27,476.0,4625.27,Paid
TR-AE3C067D,GR0000000074,2023,2024-06-15,On-time,Self-prepared,322565.0,276468.0,46097.0,13311.81,1230.28,12081.53,Paid
TR-677C5074,GR0000000074,2024,2025-06-10,On-time,Agent-prepared,219080.0,195102.0,23978.0,6924.33,644.97,6279.36,Paid
TR-5AA84A72,GR0000000075,2022,2023-06-19,On-time,Agent-prepared,15360311.0,10138927.0,5221384.0,1232599.65,240490.42,992109.23,Paid
TR-485D5899,GR0000000075,2023,2024-06-22,On-time,Agent-prepared,14769819.0,9278434.0,5491385.0,1296338.14,248714.55,1047623.59,Paid
TR-A1F4BA07,GR0000000075,2024,2025-06-11,On-time,Agent-prepared,22602529.0,17529234.0,5073295.0,1197640.63,202555.7,995084.93,Paid
TR-B11E501A,GR0000000076,2022,2023-06-19,On-time,Agent-prepared,288203.0,250874.0,37329.0,9318.98,937.67,8381.31,Paid
TR-6CC8B07C,GR0000000076,2023,2024-06-11,On-time,Agent-prepared,202498.0,180928.0,21570.0,5384.83,557.19,4827.64,Paid
TR-F0A342E4,GR0000000076,2024,2025-06-18,On-time,Agent-prepared,164686.0,151281.0,13405.0,3346.48,347.63,2998.86,Paid
TR-DCFF6A53,GR0000000077,2022,2023-06-21,On-time,Agent-prepared,1936792.0,1679817.0,256975.0,72962.71,7659.39,65303.33,Paid
TR-36790FE5,GR0000000077,2023,2024-06-21,On-time,Agent-prepared,1966141.0,1672705.0,293436.0,83315.06,8784.93,74530.13,Paid
TR-8E766E93,GR0000000077,2024,2025-06-22,On-time,Agent-prepared,1652304.0,1433909.0,218395.0,62008.72,6489.18,55519.54,Paid
TR-E477D338,GR0000000078,2022,2023-06-29,On-time,Agent-prepared,45549448.57,42803508.26,2745940.31,717920.09,166701.66,551218.44,Paid
TR-C85566B7,GR0000000078,2023,2024-06-24,On-time,Agent-prepared,49396248.84,47914361.38,1481887.47,387436.24,95159.46,292276.78,Paid
TR-D5761A27,GR0000000078,2024,2025-06-22,On-time,Agent-prepared,30436569.74,29523472.65,913097.09,238727.24,54803.86,183923.37,Paid
TR-6E8EC4FF,GR0000000079,2022,2023-06-22,On-time,Agent-prepared,13365596.0,12557214.0,808382.0,171075.37,26189.32,144886.05,Paid
TR-A7B7366B,GR0000000079,2023,2024-06-18,On-time,Agent-prepared,18765695.0,17827410.25,938284.75,198566.29,31431.78,167134.51,Paid
TR-2BCCAF81,GR0000000079,2024,2025-06-24,On-time,Agent-prepared,16521581.0,15337013.0,1184568.0,250686.45,35172.14,215514.3,Paid
TR-D3614AE1,GR0000000080,2022,2023-06-22,On-time,Agent-prepared,2320811.0,1587847.0,732964.0,162512.26,31862.54,130649.72,Partial
TR-030843C3,GR0000000080,2023,2024-06-24,On-time,Agent-prepared,1445612.0,920515.0,525097.0,116424.13,22431.67,93992.46,Paid
TR-9119342C,GR0000000080,2024,2025-06-23,On-time,Agent-prepared,1271727.0,926673.0,345054.0,76505.13,15122.58,61382.55,Paid
TR-DF7584E1,GR0000000081,2022,2023-06-11,On-time,Agent-prepared,5850823.0,5019946.0,830877.0,199805.34,31277.47,168527.87,Paid
TR-C2FD56B8,GR0000000081,2023,2024-06-13,On-time,Self-prepared,7016087.0,5833324.0,1182763.0,284425.21,43995.98,240429.23,Paid
TR-5BE5FE15,GR0000000081,2024,2025-06-15,On-time,Agent-prepared,9103041.0,7980669.0,1122372.0,269902.67,35137.94,234764.73,Paid
TR-25F03174,GR0000000082,2022,2023-07-23,Extended,Self-prepared,12058096.46,11937515.49,120580.96,25512.24,5666.15,19846.09,Unpaid
TR-68967BC6,GR0000000082,2023,2024-06-28,On-time,Agent-prepared,7710750.62,7633643.11,77107.51,16314.22,3862.17,12452.06,Unpaid
TR-4583EA14,GR0000000082,2024,2025-06-29,On-time,Self-prepared,5378517.78,4851655.28,526862.5,111472.33,24063.2,87409.12,Paid
TR-C80A28CE,GR0000000083,2022,2023-06-23,On-time,Self-prepared,46525047.0,40075755.0,6449292.0,1480858.16,188047.16,1292811.0,Paid
TR-87D057C8,GR0000000083,2023,2024-06-25,On-time,Self-prepared,53138052.0,47770611.0,5367441.0,1232448.28,163438.95,1069009.33,Paid
TR-7205F09F,GR0000000083,2024,2025-06-10,On-time,Agent-prepared,46937170.0,43197643.0,3739527.0,858653.8,132550.12,726103.68,Paid
TR-503FA233,GR0000000084,2022,2023-06-17,On-time,Agent-prepared,51816164.0,48192894.0,3623270.0,917242.08,166402.66,750839.42,Paid
TR-BFAFBAFA,GR0000000084,2023,2024-06-22,On-time,Agent-prepared,48478781.0,45962482.0,2516299.0,637008.93,123863.91,513145.02,Paid
TR-C9691032,GR0000000084,2024,2025-06-17,On-time,Agent-prepared,49093690.0,44885331.0,4208359.0,1065359.18,216848.54,848510.64,Paid
TR-17B4EDA1,GR0000000085,2022,2023-06-13,On-time,Agent-prepared,102847.0,93120.0,9727.0,2295.25,163.0,2132.25,Paid
TR-DAD88D90,GR0000000085,2023,2024-06-19,On-time,Agent-prepared,43180.0,38344.0,4836.0,1141.14,84.31,1056.83,Paid
TR-C09363C4,GR0000000085,2024,2025-06-22,On-time,Agent-prepared,45849.0,41006.0,4843.0,1142.79,84.03,1058.76,Paid
TR-A31E81F1,GR0000000086,2022,2023-06-18,On-time,Agent-prepared,177720.0,167640.0,10080.0,2855.89,304.87,2551.02,Partial
TR-BD69C395,GR0000000086,2023,2024-06-21,On-time,Agent-prepared,78605.0,72310.0,6295.0,1783.51,166.92,1616.59,Paid
TR-43CE0D08,GR0000000086,2024,2025-06-23,On-time,Agent-prepared,77131.0,71097.0,6034.0,1709.57,180.63,1528.94,Paid
TR-508EE3F1,GR0000000087,2022,2023-06-12,On-time,Agent-prepared,4121461.0,3518756.0,602705.0,127578.42,18767.04,108811.37,Paid
TR-EBE93AE5,GR0000000087,2023,2024-06-12,On-time,Agent-prepared,7064205.0,6071618.0,992587.0,210107.23,27303.11,182804.11,Paid
TR-1790B337,GR0000000087,2024,2025-06-15,On-time,Agent-prepared,5863239.0,4986019.0,877220.0,185686.76,24778.9,160907.86,Paid
TR-BA24A15F,GR0000000088,2022,2023-06-22,On-time,Agent-prepared,1876028.0,1291831.0,584197.0,135416.34,22279.69,113136.65,Paid
TR-4DD18D33,GR0000000088,2023,2024-06-20,On-time,Agent-prepared,1683143.0,1070606.0,612537.0,141985.53,27837.24,114148.3,Paid
TR-31BA7EBC,GR0000000088,2024,2025-06-10,On-time,Agent-prepared,2535414.0,1849606.0,685808.0,158969.68,26992.2,131977.48,Paid
TR-9CE24645,GR0000000089,2022,2023-06-11,On-time,Agent-prepared,19657550.0,16935704.0,2721846.0,512003.91,110297.88,401706.03,Paid
TR-48A66063,GR0000000089,2023,2024-06-22,On-time,Agent-prepared,23096652.0,20945244.0,2151408.0,404699.35,78341.55,326357.81,Paid
TR-EFC471E3,GR0000000089,2024,2025-06-23,On-time,Agent-prepared,34525025.0,30154844.0,4370181.0,822070.67,174876.68,647193.99,Paid
TR-B2C3AAD9,GR0000000090,2022,2023-06-16,On-time,Self-prepared,50861168.0,45415122.0,5446046.0,1091208.14,158578.59,932629.56,Paid
TR-DBCF29C0,GR0000000090,2023,2024-06-22,On-time,Self-prepared,33293529.0,30513056.0,2780473.0,557115.16,90102.68,467012.47,Paid
TR-99F147D4,GR0000000090,2024,2025-06-14,On-time,Agent-prepared,39117975.0,35393903.0,3724072.0,746181.3,118689.24,627492.06,Paid
TR-B45F38D0,GR0000000091,2022,2023-06-23,On-time,Self-prepared,2423772.0,2140859.0,282913.0,64131.18,6490.74,57640.44,Paid
TR-89701E8D,GR0000000091,2023,2024-06-16,On-time,Agent-prepared,2192611.0,2048743.0,143868.0,32612.23,4071.79,28540.45,Paid
TR-CCD5406B,GR0000000091,2024,2025-06-21,On-time,Agent-prepared,2077549.0,1931242.0,146307.0,33165.11,4169.24,28995.87,Paid
TR-E542DAAE,GR0000000092,2022,2023-06-14,On-time,Agent-prepared,22026560.0,17095262.0,4931298.0,1152363.32,100885.48,1051477.84,Paid
TR-8C571B29,GR0000000092,2023,2024-06-23,On-time,Agent-prepared,24994202.0,17518972.0,7475230.0,1746838.43,147726.12,1599112.3,Paid
TR-A9C076E5,GR0000000092,2024,2025-06-16,On-time,Agent-prepared,15378039.0,10788728.0,4589311.0,1072446.57,113445.17,959001.4,Paid
TR-8308A6C2,GR0000000093,2022,2023-06-16,On-time,Agent-prepared,1192582.0,1113705.0,78877.0,23109.97,2530.34,20579.63,Paid
TR-E2668B17,GR0000000093,2023,2024-06-14,On-time,Agent-prepared,898384.0,844572.0,53812.0,15766.24,1580.68,14185.56,Paid
TR-C31B778C,GR0000000093,2024,2025-08-17,Extended,Self-prepared,563143.0,534985.85,28157.15,8249.69,873.29,7376.4,Paid
TR-CF457B8A,GR0000000094,2022,2023-06-15,On-time,Agent-prepared,203607.0,192584.0,11023.0,2907.25,302.51,2604.75,Paid
TR-0E61F3EB,GR0000000094,2023,2024-06-15,On-time,Agent-prepared,160998.0,150589.0,10409.0,2745.31,255.08,2490.23,Paid
TR-81FC71B2,GR0000000094,2024,2025-06-18,On-time,Agent-prepared,129539.0,118431.0,11108.0,2929.67,337.25,2592.41,Paid
TR-AA44CA9C,GR0000000095,2022,2023-06-15,On-time,Agent-prepared,3058378.0,2887685.0,170693.0,47932.8,4033.69,43899.11,Paid
TR-CE0FA20F,GR0000000095,2023,2024-06-14,On-time,Agent-prepared,1736124.0,1626536.0,109588.0,30773.73,3051.51,27722.22,Paid
TR-2AE16DA4,GR0000000095,2024,2025-06-23,On-time,Agent-prepared,4086942.0,3882594.9,204347.1,57383.31,5072.0,52311.31,Paid
TR-1B2B3C3A,GR0000000096,2022,2023-06-20,On-time,Agent-prepared,931027.0,853616.0,77411.0,19325.47,1723.39,17602.07,Paid
TR-ED0C1703,GR0000000096,2023,2024-06-23,On-time,Agent-prepared,1333788.0,1263989.0,69799.0,17425.15,1696.2,15728.95,Paid
TR-38E40574,GR0000000096,2024,2025-06-15,On-time,Agent-prepared,767101.0,709998.0,57103.0,14255.62,1249.55,13006.07,Paid
TR-1BD52F6A,GR0000000097,2022,2023-06-12,On-time,Agent-prepared,357786.0,333427.0,24359.0,5250.9,729.01,4521.89,Partial
TR-9530CFDE,GR0000000097,2023,2024-06-15,On-time,Self-prepared,574448.0,537159.0,37289.0,8038.13,1203.13,6835.0,Paid
TR-FB7027D5,GR0000000097,2024,2025-06-25,On-time,Agent-prepared,501357.0,473932.0,27425.0,5911.81,796.44,5115.37,Paid
TR-6FD58B22,GR0000000098,2022,2023-06-30,On-time,Self-prepared,540739.4,535332.01,5407.39,1343.8,175.77,1168.03,Paid
TR-97B3E617,GR0000000098,2023,2024-06-30,On-time,Self-prepared,335702.15,332345.13,3357.02,834.26,106.26,728.0,Paid
TR-480A769F,GR0000000098,2024,2025-06-29,On-time,Agent-prepared,257875.23,255296.48,2578.75,640.85,81.68,559.17,Unpaid
TR-FEB21794,GR0000000099,2022,2023-06-14,On-time,Self-prepared,1357700.0,1085258.0,272442.0,68742.09,4198.73,64543.36,Paid
TR-1FBA53B7,GR0000000099,2023,2024-06-22,On-time,Agent-prepared,1972009.0,1416662.0,555347.0,140124.18,9188.16,130936.03,Paid
TR-2DC92175,GR0000000099,2024,2025-06-18,On-time,Agent-prepared,1816125.0,1321160.0,494965.0,124888.7,7867.46,117021.24,Paid
TR-032D25C4,GR0000000100,2022,2023-06-18,On-time,Agent-prepared,977112.0,748654.0,228458.0,52923.1,2970.57,49952.54,Paid
TR-21C05FBC,GR0000000100,2023,2024-06-18,On-time,Agent-prepared,972881.0,733674.0,239207.0,55413.15,3233.44,52179.7,Paid
TR-38A72E62,GR0000000100,2024,2025-06-10,On-time,Agent-prepared,804880.0,651056.0,153824.0,35633.87,2436.38,33197.49,Paid
TR-219F6579,GR0000000101,2022,2023-06-28,On-time,Self-prepared,228655.22,226368.67,2286.55,609.35,62.65,546.7,Unpaid
TR-A79A3B47,GR0000000101,2023,2024-06-29,On-time,Self-prepared,50474.7,49969.95,504.75,134.51,13.81,120.7,Paid
TR-D7D530DB,GR0000000101,2024,2025-06-26,On-time,Self-prepared,98851.87,97863.35,988.52,263.43,28.04,235.39,Paid
TR-F3521351,GR0000000102,2022,2023-06-15,On-time,Agent-prepared,3992422.0,3042785.0,949637.0,220176.85,15806.6,204370.24,Paid
TR-1BAC8FD8,GR0000000102,2023,2024-06-16,On-time,Agent-prepared,3851121.0,2900398.0,950723.0,220428.64,14304.58,206124.06,Paid
TR-55B10320,GR0000000102,2024,2025-06-21,On-time,Agent-prepared,4295613.0,3168544.0,1127069.0,261315.11,16618.48,244696.63,Partial
TR-B7BBDB98,GR0000000103,2022,2023-06-10,On-time,Agent-prepared,177818.0,165896.0,11922.0,3556.62,294.37,3262.25,Paid
TR-91FC48A7,GR0000000103,2023,2024-06-16,On-time,Agent-prepared,190642.0,173830.0,16812.0,5015.42,473.72,4541.7,Partial
TR-6E0E33BE,GR0000000103,2024,2025-06-10,On-time,Self-prepared,288619.0,266064.0,22555.0,6728.7,594.91,6133.79,Paid
TR-3AA3AA88,GR0000000104,2022,2023-06-13,On-time,Agent-prepared,5552793.0,4868436.0,684357.0,189427.88,21664.62,167763.26,Paid
TR-A457AA0E,GR0000000104,2023,2024-06-16,On-time,Agent-prepared,11674420.0,10863645.0,810775.0,224419.99,21321.46,203098.52,Partial
TR-C6A3076B,GR0000000104,2024,2025-06-25,On-time,Agent-prepared,14429782.0,12868155.0,1561627.0,432253.47,43981.11,388272.36,Paid
TR-04698A2E,GR0000000105,2022,2023-06-23,On-time,Self-prepared,4392794.13,4261010.31,131783.82,35614.31,6387.27,29227.04,Unpaid
TR-24A10D07,GR0000000105,2023,2024-06-20,On-time,Self-prepared,6344494.46,6154159.62,190334.83,51437.6,9921.56,41516.04,Paid
TR-D369C448,GR0000000105,2024,2025-06-28,On-time,Agent-prepared,2682702.64,2602221.56,80481.08,21749.85,4031.84,17718.01,Paid
TR-C3B9DC39,GR0000000106,2022,2023-06-23,On-time,Agent-prepared,8995266.0,6240604.0,2754662.0,707547.88,117006.97,590540.91,Paid
TR-160BC6C9,GR0000000106,2023,2024-06-18,On-time,Agent-prepared,7138564.0,5590125.0,1548439.0,397723.83,69861.46,327862.37,Partial
TR-F325881B,GR0000000106,2024,2025-06-25,On-time,Agent-prepared,6348917.0,3812631.0,2536286.0,651456.98,119440.53,532016.45,Paid
TR-757252D4,GR0000000107,2022,2023-08-20,Extended,Self-prepared,3124135.68,2688035.72,436099.96,104541.25,12474.31,92066.94,Partial
TR-B55F008E,GR0000000107,2023,2024-06-21,On-time,Agent-prepared,1962147.39,1903282.96,58864.42,14110.89,1607.56,12503.33,Partial
TR-1BE02616,GR0000000107,2024,2025-07-28,Late,Agent-prepared,2278259.03,2209911.26,68347.77,16384.23,1707.14,14677.09,Paid
TR-CFABC8CE,GR0000000108,2022,2023-06-11,On-time,Agent-prepared,64757.0,57854.0,6903.0,1590.74,154.93,1435.81,Paid
TR-14246BA4,GR0000000108,2023,2024-06-13,On-time,Agent-prepared,189209.0,168391.0,20818.0,4797.33,454.9,4342.43,Paid
TR-6C48822D,GR0000000108,2024,2025-06-12,On-time,Agent-prepared,91782.0,82927.0,8855.0,2040.56,203.47,1837.09,Paid
TR-10BF5375,GR0000000109,2022,2023-06-13,On-time,Agent-prepared,79699.0,74367.0,5332.0,1292.3,112.13,1180.17,Paid
TR-BF5CC388,GR0000000109,2023,2024-06-11,On-time,Agent-prepared,103142.0,95514.0,7628.0,1848.77,131.17,1717.6,Paid
TR-B7B83C19,GR0000000109,2024,2025-06-13,On-time,Agent-prepared,90519.0,83608.0,6911.0,1675.0,135.05,1539.95,Paid
TR-7C93BC82,GR0000000110,2022,2023-07-27,Extended,Self-prepared,207727.16,190093.24,17633.92,5197.44,708.79,4488.65,Paid
TR-3FDB92F2,GR0000000110,2023,2024-06-23,On-time,Agent-prepared,279453.45,224148.61,55304.84,16300.6,2161.84,14138.77,Unpaid
TR-8C7DD31A,GR0000000110,2024,2025-07-15,Late,Agent-prepared,93697.64,89314.46,4383.18,1291.9,187.21,1104.69,Paid
TR-AFC5D47E,GR0000000111,2022,2023-06-17,On-time,Agent-prepared,862894.0,784599.0,78295.0,22405.97,1838.84,20567.13,Paid
TR-8BA448C9,GR0000000111,2023,2024-06-19,On-time,Agent-prepared,1425028.0,1305940.0,119088.0,34079.85,2911.2,31168.64,Paid
TR-23709DBF,GR0000000111,2024,2025-06-14,On-time,Agent-prepared,2106091.0,1949920.0,156171.0,44692.02,3271.95,41420.07,Paid
TR-D34313D6,GR0000000112,2022,2023-06-12,On-time,Agent-prepared,2241815.0,2033784.0,208031.0,53775.96,5034.74,48741.21,Paid
TR-BFCE5A9F,GR0000000112,2023,2024-06-18,On-time,Agent-prepared,1858969.0,1663764.0,195205.0,50460.44,5409.1,45051.34,Paid
TR-CD3AAD7D,GR0000000112,2024,2025-06-10,On-time,Agent-prepared,1296668.0,1129475.0,167193.0,43219.35,4485.14,38734.2,Paid
TR-06020F56,GR0000000113,2022,2023-06-11,On-time,Agent-prepared,414960.0,383972.0,30988.0,6893.11,735.48,6157.63,Paid
TR-3242F940,GR0000000113,2023,2024-06-11,On-time,Agent-prepared,344892.0,313062.0,31830.0,7080.41,692.0,6388.41,Paid
TR-F2B65A3F,GR0000000113,2024,2025-06-24,On-time,Agent-prepared,149811.0,139171.0,10640.0,2366.81,225.14,2141.67,Paid
TR-BCF9F6B7,GR0000000114,2022,2023-06-21,On-time,Agent-prepared,91901.0,87305.95,4595.05,1099.48,78.14,1021.34,Paid
TR-6C324B4A,GR0000000114,2023,2024-06-17,On-time,Agent-prepared,80667.0,72991.0,7676.0,1836.67,145.72,1690.95,Paid
TR-8AAF1AEF,GR0000000114,2024,2025-06-21,On-time,Agent-prepared,46801.0,43419.0,3382.0,809.23,64.17,745.06,Paid
TR-4C51A06F,GR0000000115,2022,2023-06-25,On-time,Agent-prepared,5671171.92,5501036.76,170135.16,46220.99,6724.75,39496.24,Paid
TR-DFFA0E12,GR0000000115,2023,2024-06-26,On-time,Agent-prepared,7654603.26,7386406.44,268196.81,72861.62,11207.79,61653.83,Paid
TR-85710F6E,GR0000000115,2024,2025-06-25,On-time,Agent-prepared,3210326.23,3114016.44,96309.79,26164.69,4185.67,21979.02,Unpaid
TR-335D0267,GR0000000116,2022,2023-06-13,On-time,Agent-prepared,7498716.0,7112955.0,385761.0,102500.02,15149.72,87350.3,Paid
TR-C3151B7F,GR0000000116,2023,2024-06-16,On-time,Agent-prepared,5668434.0,5385012.3,283421.7,75307.58,11764.31,63543.28,Paid
TR-7AFD04D1,GR0000000116,2024,2025-06-21,On-time,Agent-prepared,4030907.0,3829361.65,201545.35,53552.33,8683.73,44868.61,Paid
TR-AE350018,GR0000000117,2022,2023-07-21,Extended,Agent-prepared,1445745.0,1303404.0,142341.0,31202.32,3493.75,27708.57,Paid
TR-AAC7486B,GR0000000117,2023,2024-06-21,On-time,Agent-prepared,1001223.0,909946.0,91277.0,20008.67,2468.9,17539.77,Paid
TR-80FE5B74,GR0000000117,2024,2025-06-24,On-time,Self-prepared,907685.0,779488.0,128197.0,28101.84,3288.99,24812.84,Paid
TR-6E960662,GR0000000118,2022,2023-06-22,On-time,Self-prepared,7584821.08,7357276.45,227544.63,58451.34,10250.65,48200.69,Partial
TR-33AFDA33,GR0000000118,2023,2024-09-17,Extended,Agent-prepared,6416834.85,6224329.81,192505.05,49450.42,8423.71,41026.72,Paid
TR-3CD72401,GR0000000118,2024,2025-07-11,Late,Agent-prepared,8120828.53,7877203.67,243624.86,62582.01,10638.05,51943.96,Paid
TR-8E6DC765,GR0000000119,2022,2023-06-25,On-time,Agent-prepared,1834959.05,1816609.46,18349.59,5029.72,615.42,4414.29,Paid
TR-87D9947A,GR0000000119,2023,2024-06-29,On-time,Agent-prepared,797983.88,790004.04,7979.84,2187.31,283.25,1904.06,Paid
TR-9BA947D4,GR0000000119,2024,2025-07-11,Late,Agent-prepared,1336573.41,1323207.67,13365.73,3663.61,474.08,3189.54,Paid
TR-7C0A66C8,GR0000000120,2022,2023-06-16,On-time,Agent-prepared,647830.0,590524.0,57306.0,14968.04,1133.82,13834.22,Paid
TR-F7C11F18,GR0000000120,2023,2024-06-17,On-time,Agent-prepared,1356454.0,1241003.0,115451.0,30155.23,2503.37,27651.85,Partial
TR-FE30D4F3,GR0000000120,2024,2025-06-17,On-time,Agent-prepared,1207827.0,1126095.0,81732.0,21347.99,1526.98,19821.01,Paid
TR-726B5013,GR0000000121,2022,2023-06-20,On-time,Self-prepared,7610247.39,7046399.95,563847.43,116707.46,25384.56,91322.9,Paid
TR-828D1B52,GR0000000121,2023,2024-06-23,On-time,Agent-prepared,5959337.13,4974721.36,984615.77,203799.83,41364.61,162435.21,Paid
TR-EFB742F6,GR0000000121,2024,2025-06-26,On-time,Agent-prepared,10383471.91,9301735.33,1081736.58,223902.29,46743.13,177159.16,Paid
TR-2F9ED75C,GR0000000122,2022,2023-06-25,On-time,Agent-prepared,12101813.0,10460972.0,1640841.0,395116.94,62462.75,332654.2,Paid
TR-8AF0A0D6,GR0000000122,2023,2024-06-13,On-time,Agent-prepared,7387850.0,6684899.0,702951.0,169271.64,25992.45,143279.19,Paid
TR-81EA4F5F,GR0000000122,2024,2025-06-25,On-time,Agent-prepared,5277875.0,4838160.0,439715.0,105884.02,15661.09,90222.93,Paid
TR-89B8C201,GR0000000123,2022,2023-06-14,On-time,Agent-prepared,1428276.0,1275231.0,153045.0,34311.02,3999.1,30311.91,Paid
TR-A389329D,GR0000000123,2023,2024-06-21,On-time,Agent-prepared,1883623.0,1689072.0,194551.0,43616.21,4430.78,39185.43,Paid
TR-F33B367F,GR0000000123,2024,2025-06-18,On-time,Agent-prepared,1645836.0,1483693.0,162143.0,36350.69,4334.1,32016.59,Paid
TR-B4F01256,GR0000000124,2022,2023-06-13,On-time,Self-prepared,179291.0,135728.0,43563.0,12932.22,848.51,12083.71,Paid
